7.642,DM,track,DM,end=14.022,render_pos=100,direction=down,label=Down East Hills Main
7.642,UM,track,UM,end=14.022,render_pos=400,direction=up,label=Up East Hills Main
14.022,UM,points,P512,b_end=14.147,b_track=UL
14.022,DM,points,P511,b_end=14.147,b_track=DL
14.237,UL,signal,SM 448 EH,absolute,turnout,subsidiary,shunt_route_ind=UM|UL
14.520,UL,platform,Beverly Hills P1,right,end=14.733
14.520,DL,platform,Beverly Hills P2,right,end=14.733
14.888,DL,signal,EH 9.21
15.198,UL,signal,SM 452 EH,absolute
15.398,DL,signal,EH 9.47
15.705,UL,platform,Narwee P1,right,end=15.855
15.705,DL,platform,Narwee P2,right,end=15.855
15.883,DL,signal,EH 9.87
15.883,DL,signal,EH 9.87 CO-ACT,position=right
16.318,UL,signal,EH 10.14
16.495,DL,signal,EH 10.15,prelim_med
16.858,UL,signal,EH 10.46,lower_lamps=G_R
17.173,DL,signal,EH 10.71,prelim_med
17.403,UL,signal,EH 10.82
17.425,UL,platform,Riverwood P1,right,end=17.583
17.425,DL,platform,Riverwood P2,right,end=17.583
17.587,DL,signal,EH 10.93
18.105,DL,signal,EH 11.27
18.305,UL,signal,EH 11.38
18.679,DL,signal,EH 11.75,route_repeater=/
19.227,UL,signal,EH 11.92
19.432,DL,signal,EH 12.07
20.035,UL,signal,EH 12.46
20.213,DL,signal,RY 5,absolute,turnout,prelim_med,shunt_route_ind=TR|DE
20.475,UM,signal,RY 10,absolute,upper_lamps=G_R,lower_lamps=_YR,a_sign
20.600,UL,signal,RY 11,absolute,upper_lamps=_R,lower_lamps=__R,closeup,subsidiary
20.600,DL,signal,EH 12.91,lower_lamps=_YR,route_repeater=\
20.636,UM,signal,RY 13,shunt,ground,shunt_route_ind=TR,facing=down
20.866,UM,signal,RY 18,absolute,route_repeater=/,subsidiary
20.866,UL,signal,RY 16,absolute,upper_lamps=YR,lower_lamps=_YR,shunt_route_ind=UE,subsidiary
21.067,DL,signal,EH 13.09,absolute,upper_lamps=YR,lower_lamps=_YR,a_sign
21.740,DL,signal,EH 13.51
21.769,UL,signal,RY 24,absolute
22.460,UL,signal,EH 13.96
22.640,DL,signal,EH 14.07
23.104,DL,signal,EH 1,absolute
23.200,UL,signal,EH 14.42
23.670,UL,signal,3A 3B,shunt=triangular,ground,shunt_route_ind=D|U|T
23.670,DL,signal,EH 5,absolute,turnout,shunt_route_ind=U|T,closeup,subsidiary
23.671,DL,points,P31,b_track=UL,b_end=23.769
23.875,T,track,T,end=24.115,render_pos=400,label=Terminating Road,direction=up
23.790,UL,points,P32,b_track=T,b_end=23.884
23.832,UL,points,P33,b_track=DL,b_end=23.892
23.930,T,signal,EH 6,absolute,upper_lamps=YR,lower_lamps=_YR
23.930,UL,signal,EH 8,absolute,subsidiary
23.939,T,platform,East Hills P1,end=24.111,right
23.939,UL,platform,East Hills P2,end=24.111,left
23.957,DL,platform,East Hills P3,end=24.125,left
24.125,UL,signal,FR24,absolute,upper_lamps=R,lower_lamps=R,facing=down
24.160,DL,signal,EH 15.05
